"PÉRIODE DE RÉFÉRENCE";"GÉO";"DGUID";"Produits";"UNITÉ DE MESURE";"IDENTIFICATEUR D'UNITÉ DE MESURE";"FACTEUR SCALAIRE";"IDENTIFICATEUR SCALAIRE";"VECTEUR";"COORDONNÉES";"VALEUR";"STATUS";"SYMBOLE";"TERMINÉ";"DÉCIMALES"
"2023-11";"Ontario";"2016A000235";"Craquelins et pain croustillant, 200 grammes";"Dollars";"81";"unités";"0";"v1458870110";"6.91";"2.78";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Craquelins et pain croustillant, 200 grammes";"Dollars";"81";"unités";"0";"v1458870110";"6.91";"2.65";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Craquelins et pain croustillant, 200 grammes";"Dollars";"81";"unités";"0";"v1458870110";"6.91";"2.77";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Craquelins et pain croustillant, 200 grammes";"Dollars";"81";"unités";"0";"v1458870110";"6.91";"2.79";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Craquelins et pain croustillant, 200 grammes";"Dollars";"81";"unités";"0";"v1458870110";"6.91";"2.83";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Craquelins et pain croustillant, 200 grammes";"Dollars";"81";"unités";"0";"v1458870110";"6.91";"2.79";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Craquelins et pain croustillant, 200 grammes";"Dollars";"81";"unités";"0";"v1458870110";"6.91";"2.51";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Craquelins et pain croustillant, 200 grammes";"Dollars";"81";"unités";"0";"v1458870110";"6.91";"2.97";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Craquelins et pain croustillant, 200 grammes";"Dollars";"81";"unités";"0";"v1458870110";"6.91";"2.58";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Craquelins et pain croustillant, 200 grammes";"Dollars";"81";"unités";"0";"v1458870110";"6.91";"2.81";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Craquelins et pain croustillant, 200 grammes";"Dollars";"81";"unités";"0";"v1458870110";"6.91";"2.90";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Biscuits et biscuits sucrés, 300 grammes";"Dollars";"81";"unités";"0";"v1458870109";"6.92";"3.14";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Biscuits et biscuits sucrés, 300 grammes";"Dollars";"81";"unités";"0";"v1458870109";"6.92";"3.14";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Biscuits et biscuits sucrés, 300 grammes";"Dollars";"81";"unités";"0";"v1458870109";"6.92";"3.29";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Biscuits et biscuits sucrés, 300 grammes";"Dollars";"81";"unités";"0";"v1458870109";"6.92";"3.28";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Biscuits et biscuits sucrés, 300 grammes";"Dollars";"81";"unités";"0";"v1458870109";"6.92";"3.17";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Biscuits et biscuits sucrés, 300 grammes";"Dollars";"81";"unités";"0";"v1458870109";"6.92";"3.04";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Biscuits et biscuits sucrés, 300 grammes";"Dollars";"81";"unités";"0";"v1458870109";"6.92";"3.25";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Biscuits et biscuits sucrés, 300 grammes";"Dollars";"81";"unités";"0";"v1458870109";"6.92";"3.20";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Biscuits et biscuits sucrés, 300 grammes";"Dollars";"81";"unités";"0";"v1458870109";"6.92";"3.15";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Biscuits et biscuits sucrés, 300 grammes";"Dollars";"81";"unités";"0";"v1458870109";"6.92";"3.15";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Biscuits et biscuits sucrés, 300 grammes";"Dollars";"81";"unités";"0";"v1458870109";"6.92";"3.02";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Biscuits et biscuits sucrés, 300 grammes";"Dollars";"81";"unités";"0";"v1458870109";"6.92";"3.22";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Biscuits et biscuits sucrés, 300 grammes";"Dollars";"81";"unités";"0";"v1458870109";"6.92";"3.11";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Biscuits et biscuits sucrés, 300 grammes";"Dollars";"81";"unités";"0";"v1458870109";"6.92";"3.06";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Biscuits et biscuits sucrés, 300 grammes";"Dollars";"81";"unités";"0";"v1458870109";"6.92";"2.99";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Biscuits et biscuits sucrés, 300 grammes";"Dollars";"81";"unités";"0";"v1458870109";"6.92";"3.02";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Biscuits et biscuits sucrés, 300 grammes";"Dollars";"81";"unités";"0";"v1458870109";"6.92";"3.01";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Biscuits et biscuits sucrés, 300 grammes";"Dollars";"81";"unités";"0";"v1458870109";"6.92";"3.12";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Biscuits et biscuits sucrés, 300 grammes";"Dollars";"81";"unités";"0";"v1458870109";"6.92";"3.23";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Biscuits et biscuits sucrés, 300 grammes";"Dollars";"81";"unités";"0";"v1458870109";"6.92";"2.95";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Biscuits et biscuits sucrés, 300 grammes";"Dollars";"81";"unités";"0";"v1458870109";"6.92";"3.13";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Pâtes sèches ou fraîches, 500 grammes";"Dollars";"81";"unités";"0";"v1353834548";"6.57";"3.57";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Pâtes sèches ou fraîches, 500 grammes";"Dollars";"81";"unités";"0";"v1353834548";"6.57";"3.78";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Pâtes sèches ou fraîches, 500 grammes";"Dollars";"81";"unités";"0";"v1353834548";"6.57";"3.70";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Pâtes sèches ou fraîches, 500 grammes";"Dollars";"81";"unités";"0";"v1353834548";"6.57";"3.67";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Pâtes sèches ou fraîches, 500 grammes";"Dollars";"81";"unités";"0";"v1353834548";"6.57";"3.54";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Pâtes sèches ou fraîches, 500 grammes";"Dollars";"81";"unités";"0";"v1353834548";"6.57";"3.27";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Pâtes sèches ou fraîches, 500 grammes";"Dollars";"81";"unités";"0";"v1353834548";"6.57";"3.54";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Pâtes sèches ou fraîches, 500 grammes";"Dollars";"81";"unités";"0";"v1353834548";"6.57";"3.49";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Pâtes sèches ou fraîches, 500 grammes";"Dollars";"81";"unités";"0";"v1353834548";"6.57";"3.37";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Pâtes sèches ou fraîches, 500 grammes";"Dollars";"81";"unités";"0";"v1353834548";"6.57";"3.41";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Pâtes sèches ou fraîches, 500 grammes";"Dollars";"81";"unités";"0";"v1353834548";"6.57";"3.31";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Pâtes sèches ou fraîches, 500 grammes";"Dollars";"81";"unités";"0";"v1353834548";"6.57";"3.49";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Pâtes sèches ou fraîches, 500 grammes";"Dollars";"81";"unités";"0";"v1353834548";"6.57";"3.17";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Pâtes sèches ou fraîches, 500 grammes";"Dollars";"81";"unités";"0";"v1353834548";"6.57";"2.96";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Pâtes sèches ou fraîches, 500 grammes";"Dollars";"81";"unités";"0";"v1353834548";"6.57";"3.07";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Pâtes sèches ou fraîches, 500 grammes";"Dollars";"81";"unités";"0";"v1353834548";"6.57";"3.05";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Pâtes sèches ou fraîches, 500 grammes";"Dollars";"81";"unités";"0";"v1353834548";"6.57";"3.35";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Pâtes sèches ou fraîches, 500 grammes";"Dollars";"81";"unités";"0";"v1353834548";"6.57";"3.07";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Pâtes sèches ou fraîches, 500 grammes";"Dollars";"81";"unités";"0";"v1353834548";"6.57";"3.18";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Pâtes sèches ou fraîches, 500 grammes";"Dollars";"81";"unités";"0";"v1353834548";"6.57";"3.21";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Pâtes sèches ou fraîches, 500 grammes";"Dollars";"81";"unités";"0";"v1353834548";"6.57";"3.02";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Riz complet, 900 grammes";"Dollars";"81";"unités";"0";"v1458870104";"6.93";"5.62";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Riz complet, 900 grammes";"Dollars";"81";"unités";"0";"v1458870104";"6.93";"5.85";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Riz complet, 900 grammes";"Dollars";"81";"unités";"0";"v1458870104";"6.93";"5.85";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Riz complet, 900 grammes";"Dollars";"81";"unités";"0";"v1458870104";"6.93";"5.75";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Riz complet, 900 grammes";"Dollars";"81";"unités";"0";"v1458870104";"6.93";"5.84";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Riz complet, 900 grammes";"Dollars";"81";"unités";"0";"v1458870104";"6.93";"5.89";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Riz complet, 900 grammes";"Dollars";"81";"unités";"0";"v1458870104";"6.93";"5.91";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Riz complet, 900 grammes";"Dollars";"81";"unités";"0";"v1458870104";"6.93";"6.03";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Riz complet, 900 grammes";"Dollars";"81";"unités";"0";"v1458870104";"6.93";"5.99";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Riz complet, 900 grammes";"Dollars";"81";"unités";"0";"v1458870104";"6.93";"5.76";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Riz complet, 900 grammes";"Dollars";"81";"unités";"0";"v1458870104";"6.93";"5.80";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Riz complet, 900 grammes";"Dollars";"81";"unités";"0";"v1458870104";"6.93";"5.77";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Riz complet, 900 grammes";"Dollars";"81";"unités";"0";"v1458870104";"6.93";"5.61";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Riz complet, 900 grammes";"Dollars";"81";"unités";"0";"v1458870104";"6.93";"5.45";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Riz complet, 900 grammes";"Dollars";"81";"unités";"0";"v1458870104";"6.93";"5.52";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Riz complet, 900 grammes";"Dollars";"81";"unités";"0";"v1458870104";"6.93";"5.35";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Riz complet, 900 grammes";"Dollars";"81";"unités";"0";"v1458870104";"6.93";"5.72";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Riz complet, 900 grammes";"Dollars";"81";"unités";"0";"v1458870104";"6.93";"5.75";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Riz complet, 900 grammes";"Dollars";"81";"unités";"0";"v1458870104";"6.93";"5.64";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Riz complet, 900 grammes";"Dollars";"81";"unités";"0";"v1458870104";"6.93";"5.76";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Riz complet, 900 grammes";"Dollars";"81";"unités";"0";"v1458870104";"6.93";"5.67";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Riz blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1458870135";"6.94";"9.23";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Riz blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1458870135";"6.94";"9.16";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Riz blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1458870135";"6.94";"9.24";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Riz blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1458870135";"6.94";"8.74";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Riz blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1458870135";"6.94";"9.08";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Riz blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1458870135";"6.94";"9.00";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Riz blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1458870135";"6.94";"9.14";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Riz blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1458870135";"6.94";"9.19";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Riz blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1458870135";"6.94";"9.00";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Riz blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1458870135";"6.94";"9.05";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Riz blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1458870135";"6.94";"9.25";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Riz blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1458870135";"6.94";"9.11";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Riz blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1458870135";"6.94";"9.26";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Riz blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1458870135";"6.94";"8.99";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Riz blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1458870135";"6.94";"8.96";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Riz blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1458870135";"6.94";"8.86";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Riz blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1458870135";"6.94";"6.88";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Riz blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1458870135";"6.94";"4.79";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Riz blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1458870135";"6.94";"7.25";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Riz blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1458870135";"6.94";"8.46";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Riz blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1458870135";"6.94";"8.62";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Céréales, 400 grammes";"Dollars";"81";"unités";"0";"v1353834549";"6.58";"3.94";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Céréales, 400 grammes";"Dollars";"81";"unités";"0";"v1353834549";"6.58";"4.06";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Céréales, 400 grammes";"Dollars";"81";"unités";"0";"v1353834549";"6.58";"4.08";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Céréales, 400 grammes";"Dollars";"81";"unités";"0";"v1353834549";"6.58";"4.16";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Céréales, 400 grammes";"Dollars";"81";"unités";"0";"v1353834549";"6.58";"4.23";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Céréales, 400 grammes";"Dollars";"81";"unités";"0";"v1353834549";"6.58";"4.17";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Céréales, 400 grammes";"Dollars";"81";"unités";"0";"v1353834549";"6.58";"4.22";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Céréales, 400 grammes";"Dollars";"81";"unités";"0";"v1353834549";"6.58";"4.17";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Céréales, 400 grammes";"Dollars";"81";"unités";"0";"v1353834549";"6.58";"4.06";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Céréales, 400 grammes";"Dollars";"81";"unités";"0";"v1353834549";"6.58";"4.16";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Céréales, 400 grammes";"Dollars";"81";"unités";"0";"v1353834549";"6.58";"4.19";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Céréales, 400 grammes";"Dollars";"81";"unités";"0";"v1353834549";"6.58";"4.16";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Céréales, 400 grammes";"Dollars";"81";"unités";"0";"v1353834549";"6.58";"4.16";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Céréales, 400 grammes";"Dollars";"81";"unités";"0";"v1353834549";"6.58";"4.21";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Céréales, 400 grammes";"Dollars";"81";"unités";"0";"v1353834549";"6.58";"4.20";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Céréales, 400 grammes";"Dollars";"81";"unités";"0";"v1353834549";"6.58";"4.15";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Céréales, 400 grammes";"Dollars";"81";"unités";"0";"v1353834549";"6.58";"4.12";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Céréales, 400 grammes";"Dollars";"81";"unités";"0";"v1353834549";"6.58";"4.10";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Céréales, 400 grammes";"Dollars";"81";"unités";"0";"v1353834549";"6.58";"4.28";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Céréales, 400 grammes";"Dollars";"81";"unités";"0";"v1353834549";"6.58";"4.15";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Céréales, 400 grammes";"Dollars";"81";"unités";"0";"v1353834549";"6.58";"4.07";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Farine de blé, 2,5 kilogrammes";"Dollars";"81";"unités";"0";"v1353834550";"6.59";"5.66";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Farine de blé, 2,5 kilogrammes";"Dollars";"81";"unités";"0";"v1353834550";"6.59";"5.68";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Farine de blé, 2,5 kilogrammes";"Dollars";"81";"unités";"0";"v1353834550";"6.59";"5.65";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Farine de blé, 2,5 kilogrammes";"Dollars";"81";"unités";"0";"v1353834550";"6.59";"5.66";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Farine de blé, 2,5 kilogrammes";"Dollars";"81";"unités";"0";"v1353834550";"6.59";"5.77";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Farine de blé, 2,5 kilogrammes";"Dollars";"81";"unités";"0";"v1353834550";"6.59";"5.72";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Farine de blé, 2,5 kilogrammes";"Dollars";"81";"unités";"0";"v1353834550";"6.59";"5.81";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Farine de blé, 2,5 kilogrammes";"Dollars";"81";"unités";"0";"v1353834550";"6.59";"5.63";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Farine de blé, 2,5 kilogrammes";"Dollars";"81";"unités";"0";"v1353834550";"6.59";"5.59";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Farine de blé, 2,5 kilogrammes";"Dollars";"81";"unités";"0";"v1353834550";"6.59";"5.65";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Farine de blé, 2,5 kilogrammes";"Dollars";"81";"unités";"0";"v1353834550";"6.59";"5.52";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Farine de blé, 2,5 kilogrammes";"Dollars";"81";"unités";"0";"v1353834550";"6.59";"5.64";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Farine de blé, 2,5 kilogrammes";"Dollars";"81";"unités";"0";"v1353834550";"6.59";"5.57";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Farine de blé, 2,5 kilogrammes";"Dollars";"81";"unités";"0";"v1353834550";"6.59";"4.98";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Farine de blé, 2,5 kilogrammes";"Dollars";"81";"unités";"0";"v1353834550";"6.59";"4.12";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Farine de blé, 2,5 kilogrammes";"Dollars";"81";"unités";"0";"v1353834550";"6.59";"5.09";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Farine de blé, 2,5 kilogrammes";"Dollars";"81";"unités";"0";"v1353834550";"6.59";"5.20";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Farine de blé, 2,5 kilogrammes";"Dollars";"81";"unités";"0";"v1353834550";"6.59";"5.13";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Farine de blé, 2,5 kilogrammes";"Dollars";"81";"unités";"0";"v1353834550";"6.59";"5.26";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Farine de blé, 2,5 kilogrammes";"Dollars";"81";"unités";"0";"v1353834550";"6.59";"5.14";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Farine de blé, 2,5 kilogrammes";"Dollars";"81";"unités";"0";"v1353834550";"6.59";"5.10";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Sucre blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1353834551";"6.60";"2.85";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Sucre blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1353834551";"6.60";"2.99";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Sucre blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1353834551";"6.60";"2.45";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Sucre blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1353834551";"6.60";"2.51";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Sucre blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1353834551";"6.60";"2.89";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Sucre blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1353834551";"6.60";"2.73";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Sucre blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1353834551";"6.60";"2.82";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Sucre blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1353834551";"6.60";"2.87";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Sucre blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1353834551";"6.60";"2.26";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Sucre blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1353834551";"6.60";"2.65";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Sucre blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1353834551";"6.60";"2.68";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Sucre blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1353834551";"6.60";"3.01";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Sucre blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1353834551";"6.60";"3.14";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Sucre blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1353834551";"6.60";"3.05";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Sucre blanc, 2 kilogrammes";"Dollars";"81";"unités";"0";"v1353834551";"6.60";"2.60";"";"";"";"2"
